,NewsID,Category,SubCategory,cluster_hdbscan,proba
19345,72601,news,newspolitics,8,0.7599257926969826
19346,11544,news,newsus,10,0.8136529782043272
19347,10833,news,newsus,4,1.0
19348,127365,news,newspolitics,-1,0.0
19349,31229,news,elections-2020-us,8,0.7015184273298455
19350,26774,news,newsus,-1,0.0
19351,116985,news,newspolitics,-1,0.0
19352,87931,news,newsus,-1,0.0
19353,125785,news,newsus,-1,0.0
19354,118068,news,newsus,-1,0.0
19355,64287,news,newsus,10,1.0
19356,89950,news,newspolitics,8,0.7502726007232501
19357,42239,news,newscrime,6,1.0
19358,86334,news,newsus,8,0.6940870745835483
19359,42482,news,newsus,10,0.969965827067951
19360,106465,news,newsus,-1,0.0
19361,117704,news,newsoffbeat,5,1.0
19362,58856,news,newspolitics,-1,0.0
19363,110548,news,newspolitics,10,0.8136529782043272
19364,99362,news,newsus,5,0.5837122631398145
19365,119142,news,newsscienceandtechnology,0,1.0
19366,92178,news,newsworld,6,1.0
19367,100308,news,newsscienceandtechnology,4,1.0
19368,46367,news,newsworld,3,0.5945618418194245
19369,114429,news,newspolitics,8,1.0
19370,104587,news,newsus,5,0.4995894463279516
19371,31878,news,newscrime,6,1.0
19372,14068,news,newsus,6,1.0
19373,103903,news,newscrime,6,1.0
19374,99781,news,newsus,7,1.0
19375,42756,news,newspolitics,8,1.0
19376,69709,news,newsus,-1,0.0
19377,629,news,newsus,10,0.9417945953301824
19378,117243,news,newsus,6,1.0
19379,79491,news,newsus,6,1.0
19380,126415,news,newsworld,3,0.5945618418194245
19381,110008,news,newsus,-1,0.0
19382,84816,news,newscrime,6,1.0
19383,102611,news,newsus,2,1.0
19384,90856,news,newsbusiness,-1,0.0
19385,114934,news,newspolitics,8,0.8260525639912144
19386,9805,news,newsus,6,1.0
19387,109101,news,newsscienceandtechnology,4,1.0
19388,128977,news,newsscienceandtechnology,-1,0.0
19389,16986,news,newspolitics,8,1.0
19390,92243,news,newsus,-1,0.0
19391,4437,news,newspolitics,3,0.758688730617385
19392,102813,news,newsus,-1,0.0
19393,73884,news,newspolitics,10,0.8136529782043272
19394,104016,news,newsus,9,1.0
19395,96386,news,newscrime,6,0.9762957516231277
19396,32019,news,newsus,-1,0.0
19397,33799,news,newsus,6,0.9467977007784474
19398,3447,news,newsworld,3,0.5945618418194245
19399,19398,news,newsus,6,1.0
19400,51257,news,newsus,10,0.8759063006078186
19401,116519,news,newsus,-1,0.0
19402,48066,news,newsscienceandtechnology,4,1.0
19403,77745,news,newsus,5,0.8048364137776924
19404,15517,news,newspolitics,3,0.9946439066448036
19405,40653,news,newsus,5,0.6888790252076721
19406,33839,news,newsscienceandtechnology,0,1.0
19407,106963,news,newscrime,9,0.9621374692692836
19408,42975,news,newscrime,5,1.0
19409,102013,news,newspolitics,8,0.8260525639912144
19410,89312,news,newsus,7,1.0
19411,105927,news,newsus,6,1.0
19412,110022,news,newscrime,-1,0.0
19413,113321,news,newsus,-1,0.0
19414,22792,news,newsus,6,1.0
19415,79892,news,newspolitics,1,0.4505803642194092
19416,4518,news,newspolitics,8,1.0
19417,100959,news,newscrime,6,1.0
19418,63861,news,newsus,-1,0.0
19419,125198,news,newspolitics,1,1.0
19420,21771,news,newspolitics,-1,0.0
19421,14519,news,newscrime,6,0.863637023227586
19422,57364,news,newsus,-1,0.0
19423,54824,news,newsus,8,0.6756057339221946
19424,99248,news,newsoffbeat,11,1.0
19425,54403,news,newspolitics,8,0.7006302847168486
19426,100395,news,newspolitics,8,0.8260525639912144
19427,5439,news,newsus,10,1.0
19428,1803,news,newsworld,3,0.7003593960877617
19429,110699,news,newsus,-1,0.0
19430,41216,news,newspolitics,8,0.7360392454891249
19431,42154,news,newsus,6,1.0
19432,108123,news,newsus,-1,0.0
19433,116681,news,newsus,5,0.852164602283802
19434,29372,news,newsworld,11,1.0
19435,7907,news,newscrime,6,1.0
19436,114999,news,newsus,10,0.8136529782043272
19437,21938,news,newsus,-1,0.0
19438,18153,news,newsus,11,0.9040499303695672
19439,57319,news,newspolitics,8,1.0
19440,91561,news,newsscienceandtechnology,4,0.8690306052512365
19441,88346,news,newsus,6,1.0
19442,57322,news,newsus,-1,0.0
19443,113256,news,newsus,-1,0.0
19444,35533,news,newspolitics,-1,0.0
19445,18772,news,newsus,-1,0.0
19446,12899,news,newsfactcheck,8,1.0
19447,113753,news,newsworld,-1,0.0
19448,22304,news,newsus,6,1.0
19449,115854,news,newsus,6,1.0
19450,127265,news,newsus,5,0.51740790148195
19451,107431,news,newsscienceandtechnology,4,1.0
19452,99041,news,newsus,2,1.0
19453,69783,news,newsus,4,0.7016539858937004
19454,31311,news,newspolitics,8,1.0
19455,115393,news,newsscienceandtechnology,4,0.6124950079404085
19456,78764,news,newsus,5,1.0
19457,83386,news,newspolitics,1,0.5781229105025767
19458,24596,news,newsus,10,0.9783148827932694
19459,65305,news,newsscienceandtechnology,4,0.7518691362866717
19460,122052,news,newspolitics,-1,0.0
19461,76607,news,newsfactcheck,8,0.9739064809720432
19462,53469,news,newscrime,6,1.0
19463,8435,news,newspolitics,1,0.5990327311296242
19464,18519,news,newsus,1,0.566724030947025
19465,36259,news,newsoffbeat,5,0.8213393975332045
19466,909,news,newsscienceandtechnology,4,1.0
19467,96949,news,newspolitics,8,1.0
19468,109868,news,newsus,6,1.0
19469,57379,news,newsus,-1,0.0
19470,20624,news,newsus,-1,0.0
19471,85863,news,newsus,-1,0.0
19472,104054,news,newscrime,5,0.4881092351561101
19473,92094,news,newsus,-1,0.0
19474,20259,news,newspolitics,10,0.7925116885724396
19475,5851,news,newscrime,6,1.0
19476,43412,news,newsscienceandtechnology,4,1.0
19477,4792,news,newscrime,5,1.0
19478,1977,news,newsscienceandtechnology,4,1.0
19479,109405,news,newsus,4,1.0
19480,32659,news,newsus,-1,0.0
19481,50966,news,newsus,2,0.6195684794122305
19482,71692,news,newspolitics,8,0.8923031971239835
19483,80577,news,newspolitics,8,0.9543197449363864
19484,107589,news,newspolitics,6,0.9564420781283226
19485,67902,news,newsus,6,1.0
19486,108612,news,newsus,-1,0.0
19487,109561,news,newsus,10,1.0
19488,122688,news,newsopinion,8,0.7790692976957561
19489,41579,news,newsus,10,1.0
19490,48519,news,newsus,-1,0.0
19491,38833,news,newspolitics,8,0.8283533806586563
19492,7279,news,newspolitics,1,1.0
19493,57713,news,elections-2020-us,8,0.8260525639912144
19494,36178,news,newsoffbeat,-1,0.0
19495,37353,news,newsscienceandtechnology,6,1.0
19496,62087,news,newsus,8,0.911486950695908
19497,101083,news,newsus,-1,0.0
19498,3149,news,newsus,5,1.0
19499,81056,news,newsus,6,1.0
19500,97526,news,newsus,5,0.9185699107199018
19501,33573,news,newscrime,9,0.9360445699997384
19502,118115,news,newsus,-1,0.0
19503,102033,news,newspolitics,1,1.0
19504,30364,news,newscrime,6,1.0
19505,61211,news,newsoffbeat,5,0.7274062360576019
19506,45925,news,newspolitics,8,1.0
19507,83018,news,newsus,5,0.6669279735351055
19508,79971,news,newsus,10,0.8681662467885779
19509,127218,news,newsus,4,1.0
19510,12749,news,newsus,10,0.8759063006078186
19511,21918,news,newscrime,6,1.0
19512,40875,news,newscrime,6,1.0
19513,26196,news,newsus,2,0.956903922781634
19514,105792,news,newsus,5,0.9306011414474726
19515,2766,news,newscrime,6,0.848230694651196
19516,60029,news,newspolitics,8,0.8260525639912144
19517,94221,news,newsus,1,1.0
19518,96977,news,newsus,-1,0.0
19519,91827,news,newscrime,5,1.0
19520,108057,news,newscrime,6,0.8314039350645611
19521,16171,news,newscrime,6,1.0
19522,34669,news,newsus,10,0.7867917208100824
19523,80739,news,newsus,5,0.6739923167983144
19524,3349,news,newspolitics,8,1.0
19525,12475,news,newspolitics,8,0.7304189768308088
19526,12419,news,newsworld,3,0.8105348311949179
19527,69619,news,newspolitics,1,0.6807971647801871
19528,69627,news,newsus,6,0.9055471111231628
19529,97312,news,newsus,6,1.0
19530,5272,news,newspolitics,1,1.0
19531,3572,news,newsworld,3,0.5945618418194245
19532,129186,news,newsus,7,1.0
19533,81858,news,newsus,-1,0.0
19534,45617,news,newsworld,-1,0.0
19535,37564,news,newsus,-1,0.0
19536,110259,news,newsus,6,0.8877689131419269
19537,117156,news,newsscienceandtechnology,4,1.0
19538,74101,news,newscrime,-1,0.0
19539,62803,news,newsoffbeat,-1,0.0
19540,6523,news,newscrime,-1,0.0
19541,14485,news,newsus,6,0.936186261944462
19542,32717,news,newspolitics,1,0.7447838305709555
19543,53881,news,newsus,6,1.0
19544,83789,news,newsus,-1,0.0
19545,70408,news,newspolitics,1,0.9919313123841896
19546,58217,news,newsbusiness,4,0.6977527225976362
19547,110154,news,newspolitics,8,0.8991747864507402
19548,947,news,newspolitics,8,1.0
19549,125966,news,newsus,5,0.7274062360576019
19550,90637,news,newsus,-1,0.0
19551,60279,news,newspolitics,8,1.0
19552,121136,news,newspolitics,8,0.9562828174242785
19553,109287,news,newsus,0,1.0
19554,15329,news,newscrime,6,1.0
19555,46468,news,newsus,6,0.8826258826185986
19556,32244,news,newspolitics,-1,0.0
19557,94572,news,newsus,8,0.8559452240324188
19558,27923,news,newspolitics,4,0.6977527225976362
19559,114209,news,newsus,9,0.9621374692692836
19560,112195,news,newsus,-1,0.0
19561,6725,news,newspolitics,10,0.8136529782043272
19562,96811,news,newsus,4,1.0
19563,6488,news,newspolitics,5,0.7274062360576019
19564,21225,news,newscrime,-1,0.0
19565,25098,news,newsus,2,1.0
19566,103173,news,newsbusiness,4,1.0
19567,62044,news,newspolitics,8,0.7356347034384211
19568,74514,news,newsscienceandtechnology,10,1.0
19569,20802,news,newspolitics,10,0.8136529782043272
19570,127935,news,newsus,5,0.943591258597036
19571,28493,news,newsscienceandtechnology,4,1.0
19572,14239,news,newsworld,1,1.0
19573,12263,news,newscrime,6,0.9957275899500444
19574,5206,news,newsus,-1,0.0
19575,4179,news,newsus,11,1.0
19576,89313,news,newsoffbeat,4,1.0
19577,68155,news,newspolitics,1,1.0
19578,99259,news,newsus,6,0.8380018787308209
19579,63384,news,newsus,6,0.9569835630457322
19580,63931,news,newsscienceandtechnology,0,1.0
19581,42578,news,newscrime,6,1.0
19582,128176,news,newsscienceandtechnology,-1,0.0
19583,597,news,newsus,7,1.0
19584,36937,news,newsoffbeat,6,1.0
19585,34179,news,newspolitics,8,0.6897403854748317
19586,35911,news,newsus,6,1.0
19587,103329,news,newsus,9,1.0
19588,16837,news,newscrime,6,0.8655405567481549
19589,82986,news,newsus,10,0.9129264281173536
19590,25383,news,newsus,10,0.8759063006078186
19591,97218,news,newsoffbeat,-1,0.0
19592,120604,news,newsus,-1,0.0
19593,111319,news,newspolitics,8,0.7558180593426177
19594,116587,news,newsus,10,0.8696551865029393
19595,30387,news,newscrime,6,1.0
19596,114191,news,newspolitics,8,0.8694009832736638
19597,59735,news,newsworld,-1,0.0
19598,38382,news,newsscienceandtechnology,-1,0.0
19599,61603,news,newsus,10,0.9783148827932694
19600,17464,news,newspolitics,-1,0.0
19601,101843,news,newsus,-1,0.0
19602,9739,news,newsus,-1,0.0
19603,84549,news,newsscienceandtechnology,4,1.0
19604,39393,news,newsscienceandtechnology,9,1.0
19605,49852,news,newspolitics,-1,0.0
19606,89684,news,newspolitics,8,0.8390916350933396
19607,125835,news,newsus,-1,0.0
19608,42062,news,newsus,6,1.0
19609,119709,news,newspolitics,10,0.8759063006078186
19610,71201,news,newspolitics,1,0.8258290966699817
19611,112109,news,newscrime,6,0.9107080638271082
19612,85877,news,newsus,6,1.0
19613,43321,news,newsworld,6,0.8655405567481549
19614,114847,news,newsscienceandtechnology,-1,0.0
19615,22491,news,newsus,4,0.6023011206479066
19616,78944,news,newsus,-1,0.0
19617,55983,news,newsus,11,1.0
19618,22725,news,newsscienceandtechnology,-1,0.0
19619,116803,news,newsscienceandtechnology,4,1.0
19620,104427,news,newsus,6,1.0
19621,8124,news,newsopinion,8,1.0
19622,18352,news,newsworld,5,1.0
19623,48436,news,newsus,6,1.0
19624,83074,news,newsus,4,1.0
19625,61326,news,newsoffbeat,11,1.0
19626,109762,news,newsworld,3,0.5945618418194245
19627,22956,news,newsus,0,1.0
19628,89949,news,newsus,-1,0.0
19629,129101,news,newspolitics,8,1.0
19630,6191,news,newspolitics,-1,0.0
19631,107507,news,newsus,-1,0.0
19632,100647,news,newscrime,6,1.0
19633,26222,news,newspolitics,-1,0.0
19634,41946,news,newsus,-1,0.0
19635,45386,news,newspolitics,8,0.7976698641777747
19636,46979,news,newscrime,6,1.0
19637,28837,news,newscrime,6,1.0
19638,4157,news,newsoffbeat,-1,0.0
19639,27166,news,newsus,10,0.8759063006078186
19640,88462,news,newsworld,1,0.5022423416761511
19641,74951,news,newscrime,4,1.0
19642,36649,news,newsworld,6,1.0
19643,124003,news,newsus,5,0.7274062360576019
19644,100263,news,newsus,5,0.6105867978885909
19645,46603,news,newsus,6,1.0
19646,97988,news,newsus,-1,0.0
19647,28169,news,newsus,8,0.6897004040528308
19648,110004,news,newsus,11,1.0
19649,34057,news,newscrime,6,1.0
19650,1658,news,newsus,-1,0.0
19651,3076,news,newsus,-1,0.0
19652,120515,news,newsus,-1,0.0
19653,6697,news,newsus,8,0.7683664500653454
19654,62157,news,newscrime,6,0.9408778945747664
19655,121052,news,newspolitics,1,0.7078560941259803
19656,69483,news,newscrime,-1,0.0
19657,46245,news,newsoffbeat,10,1.0
19658,58322,news,newscrime,6,1.0
19659,86344,news,newsus,6,1.0
19660,112257,news,newsus,6,1.0
19661,56031,news,newsus,5,0.9002753216323913
19662,100301,news,newsus,-1,0.0
19663,15184,news,newsworld,-1,0.0
19664,120198,news,newspolitics,8,0.8260525639912144
19665,96729,news,newscrime,-1,0.0
19666,26387,news,newspolitics,10,0.8136529782043272
19667,57393,news,newsus,10,0.9783148827932694
19668,4919,news,newsus,6,1.0
19669,65188,news,newsworld,11,1.0
19670,48017,news,newscrime,6,1.0
19671,95009,news,newscrime,6,0.9285018067972716
19672,52252,news,newsus,-1,0.0
19673,34764,news,newspolitics,1,1.0
19674,48096,news,newspolitics,8,1.0
19675,4979,news,newsus,6,1.0
19676,88081,news,newsscienceandtechnology,0,1.0
19677,105116,news,newsworld,5,0.695182159388419
19678,74151,news,newsus,5,0.9979962872100472
19679,109712,news,newsus,-1,0.0
19680,67398,news,newsus,-1,0.0
19681,123523,news,newsscienceandtechnology,0,1.0
19682,35247,news,newsus,5,1.0
19683,68768,news,newsopinion,8,0.7213118887540018
19684,81252,news,newsus,0,1.0
19685,125036,news,newsus,-1,0.0
19686,118172,news,newsus,10,0.8768665943267002
19687,80965,news,newsus,8,0.8426534893580976
19688,105263,news,newsus,6,1.0
19689,66798,news,newsus,-1,0.0
19690,47585,news,newsus,6,1.0
19691,49942,news,newsus,10,0.932804932235652
19692,57911,news,newsopinion,8,0.9713567886001792
19693,41031,news,newsus,1,0.7667986115259837
19694,4304,news,newsscienceandtechnology,4,0.6977527225976362
19695,61901,news,newsus,1,1.0
19696,13186,news,newsus,-1,0.0
19697,71353,news,newspolitics,8,1.0
19698,122263,news,newspolitics,8,0.8939695245744755
19699,47844,news,newsus,4,1.0
19700,68581,news,newsoffbeat,-1,0.0
19701,50784,news,newspolitics,8,1.0
19702,48660,news,newsscienceandtechnology,4,1.0
19703,87634,news,newsus,9,1.0
19704,117523,news,newscrime,6,1.0
19705,108363,news,newspolitics,8,1.0
19706,50715,news,newscrime,6,1.0
19707,128781,news,newsus,-1,0.0
19708,30116,news,newsscienceandtechnology,5,0.9528802501779812
19709,107801,news,newspolitics,8,0.7897092022817357
19710,23990,news,newspolitics,8,0.736303484227134
19711,77183,news,newsus,10,0.8094857049316162
19712,62711,news,newsus,-1,0.0
19713,51734,news,newspolitics,8,1.0
19714,61197,news,newsus,-1,0.0
19715,40282,news,newsgoodnews,5,0.9914968456349752
19716,46732,news,newsus,6,1.0
19717,43628,news,newscrime,6,1.0
19718,60509,news,newsus,2,1.0
19719,15091,news,newspolitics,-1,0.0
19720,128384,news,newsus,8,0.8426085846889418
19721,58291,news,newspolitics,1,1.0
19722,6998,news,newsus,-1,0.0
19723,48469,news,newsus,10,0.8136529782043272
19724,107139,news,newsus,-1,0.0
19725,125546,news,newspolitics,8,0.6756057339221946
19726,80595,news,newsus,5,0.9585271962437878
19727,92441,news,newsopinion,8,0.9552783892619026
19728,124972,news,newsus,7,1.0
19729,55241,news,newsus,-1,0.0
19730,56843,news,newspolitics,1,0.6411764753822998
19731,112613,news,newspolitics,8,0.8260525639912144
19732,109978,news,newscrime,6,1.0
19733,55647,news,newspolitics,8,0.6857464868761574
19734,91315,news,newsus,5,1.0
19735,123179,news,newsus,5,0.8861800393078987
19736,77597,news,newsus,-1,0.0
19737,129475,news,newsus,5,0.566990951212562
19738,6477,news,newsscienceandtechnology,4,1.0
19739,13975,news,newsus,4,1.0
19740,86954,news,newsus,11,1.0
19741,22573,news,newsus,6,1.0
19742,24085,news,newscrime,6,0.8894000127613493
19743,73693,news,newsus,-1,0.0
19744,23209,news,newsus,2,0.8126454357295703
19745,111678,news,newsscienceandtechnology,4,1.0
19746,64647,news,newsus,6,0.9515243271576268
19747,73752,news,newsus,-1,0.0
19748,114975,news,newsworld,-1,0.0
19749,98837,news,newsworld,1,0.7447838305709555
19750,11425,news,newscrime,5,0.7716086895908567
19751,113216,news,newsoffbeat,5,0.8515195450498618
19752,124045,news,newspolitics,8,0.9384342149406902
19753,93227,news,newspolitics,1,0.9919313123841896
19754,45603,news,elections-2020-us,8,0.8264930210123111
19755,42132,news,newsus,5,0.7318254474129292
19756,54196,news,newsus,6,0.903260452169298
19757,40993,news,newsus,5,0.8358137833378628
19758,105606,news,newsus,8,0.8260525639912144
19759,61824,news,newspolitics,10,0.8691923910870557
19760,79702,news,newsscienceandtechnology,10,0.8060086756243223
19761,126597,news,newspolitics,5,0.9026888415034596
19762,111457,news,newspolitics,-1,0.0
19763,121676,news,newsus,11,1.0
19764,13552,news,newsus,6,1.0
19765,83902,news,newspolitics,8,0.91866848645576
19766,67255,news,newsus,6,1.0
19767,94716,news,newsus,-1,0.0
19768,127636,news,newsus,5,0.8228495296883443
19769,113351,news,newsus,10,0.8136529782043272
19770,118542,news,newsus,6,0.8893943342937902
19771,1057,news,newspolitics,7,1.0
19772,9294,news,newsworld,8,0.8409859001106922
19773,98756,news,newsus,6,1.0
19774,56119,news,newspolitics,8,0.9368242149393564
19775,93947,news,newspolitics,6,1.0
19776,77211,news,newscrime,6,1.0
19777,129715,news,newsus,6,1.0
19778,51351,news,newsus,8,0.7987600448717775
19779,90434,news,newsus,-1,0.0
19780,61938,news,newscrime,6,1.0
19781,104237,news,newsus,10,1.0
19782,103435,news,newsus,5,0.7753420856376186
19783,10252,news,newsus,-1,0.0
19784,56579,news,newsus,9,1.0
19785,66884,news,newspolitics,8,0.9600979620617132
19786,27959,news,newsus,6,1.0
19787,53372,news,newsus,5,1.0
19788,23735,news,newsus,10,0.8136529782043272
19789,37786,news,newsus,6,1.0
19790,82003,news,newsus,-1,0.0
19791,20651,news,newsus,8,0.6756057339221946
19792,58617,news,newsus,6,1.0
19793,103038,news,newsus,6,1.0
19794,17040,news,newscrime,6,0.8582527142620967
19795,124663,news,newsus,11,1.0
19796,80237,news,newscrime,9,0.9621374692692836
19797,66868,news,newspolitics,1,1.0
19798,114384,news,newsus,-1,0.0
19799,54405,news,newsus,-1,0.0
19800,79653,news,newsus,5,0.9206143124789716
19801,130144,news,newsoffbeat,8,0.954916199508547
19802,73848,news,newspolitics,3,0.7632922547112949
19803,61309,news,newsscienceandtechnology,4,1.0
19804,36202,news,newsus,-1,0.0
19805,108034,news,newspolitics,8,0.7328562858116416
19806,54314,news,newsus,6,0.8655405567481549
19807,72079,news,newsus,5,0.763430032513549
19808,60501,news,newscrime,6,1.0
19809,24508,news,newsworld,3,1.0
19810,9881,news,newsus,5,0.7274062360576019
19811,50732,news,newsus,10,0.8136529782043272
19812,116987,news,newsus,-1,0.0
19813,19155,news,newspolitics,1,1.0
19814,82055,news,newspolitics,8,0.8295755447897072
19815,84529,news,newsus,6,1.0
19816,59564,news,newsus,6,1.0
19817,21524,news,newsus,6,1.0
19818,84855,news,newsworld,-1,0.0
19819,96663,news,newspolitics,8,1.0
19820,110952,news,newsworld,6,1.0
19821,26246,news,newscrime,-1,0.0
19822,103852,news,newspolitics,8,0.8089755494910887
19823,2369,news,newsus,-1,0.0
19824,11989,news,newsworld,9,1.0
19825,109928,news,newspolitics,8,0.8184876535797988
19826,73756,news,newspolitics,8,1.0
19827,92398,news,newsworld,-1,0.0
19828,52242,news,newsus,-1,0.0
19829,44376,news,newscrime,6,1.0
19830,53488,news,newscrime,6,0.8655405567481549
19831,51632,news,newsgoodnews,5,0.8050989313182242
19832,101331,news,newscrime,6,1.0
19833,103246,news,newscrime,6,0.9811192745920272
19834,113453,news,newspolitics,6,0.9564420781283226
19835,101713,news,newsscienceandtechnology,-1,0.0
19836,117901,news,newspolitics,8,0.9853061328565575
19837,94171,news,newspolitics,8,1.0
19838,39683,news,newsus,6,1.0
19839,127556,news,newscrime,6,1.0
19840,77392,news,newsus,6,1.0
19841,27962,news,newsscienceandtechnology,4,0.9748080236966936
19842,99372,news,newsus,11,1.0
19843,8389,news,newscrime,6,1.0
19844,78482,news,newsus,-1,0.0
19845,105295,news,newsus,-1,0.0
19846,18314,news,newspolitics,1,0.7447838305709555
19847,51332,news,factcheck,8,0.9436450122772582
19848,99638,news,newsus,11,0.9380966230524964
19849,98625,news,newsoffbeat,2,1.0
19850,5315,news,newspolitics,8,0.8083498065065176
19851,43864,news,elections-2020-us,8,0.7398729463507039
19852,74471,news,newsus,-1,0.0
19853,104062,news,newsus,6,0.8975906871341098
19854,57304,news,newsus,5,0.8390028240876624
19855,62946,news,newsus,-1,0.0
19856,94568,news,newsus,6,1.0
19857,25754,news,newsus,4,1.0
19858,70872,news,newscrime,6,1.0
19859,20629,news,newscrime,8,0.6756057339221946
19860,71272,news,newscrime,6,1.0
19861,1405,news,newsworld,6,1.0
19862,52369,news,newspolitics,8,0.9811414383212969
19863,28247,news,newspolitics,1,1.0
19864,115739,news,newsworld,-1,0.0
19865,79254,news,newsscienceandtechnology,4,1.0
19866,100711,news,newsus,5,0.7274062360576019
19867,9451,news,newsscienceandtechnology,4,0.6977527225976362
19868,101546,news,newscrime,5,0.980029099793066
19869,92761,news,newsus,5,1.0
19870,105597,news,newsus,5,1.0
19871,123161,news,newsoffbeat,-1,0.0
19872,107648,news,newsscienceandtechnology,4,1.0
19873,2594,news,newsscienceandtechnology,-1,0.0
19874,85727,news,newsus,11,1.0
19875,17128,news,newspolitics,8,0.7363995954759359
19876,103007,news,newspolitics,-1,0.0
19877,100907,news,newsscienceandtechnology,6,0.9564420781283226
19878,121979,news,newsscienceandtechnology,10,0.8060086756243223
19879,69232,news,newspolitics,1,0.4738433046036905
19880,31519,news,newsoffbeat,2,0.8225721912614499
19881,122276,news,newsus,-1,0.0
19882,79717,news,newspolitics,8,0.7572954793470984
19883,20502,news,newsworld,3,0.5945618418194245
19884,103410,news,newsweather,-1,0.0
19885,108426,news,newspolitics,1,1.0
19886,37147,news,newsus,-1,0.0
19887,48128,news,newsus,2,0.9628528614171517
19888,44096,news,newscrime,6,1.0
19889,8112,news,newspolitics,1,1.0
19890,22698,news,newsus,-1,0.0
19891,89717,news,newsus,5,0.624316660632633
19892,89039,news,newspolitics,10,0.8136529782043272
19893,2719,news,newsus,-1,0.0
19894,8831,news,newscrime,-1,0.0
19895,21943,news,newsus,-1,0.0
19896,71762,news,newsworld,3,0.7604771508374152
19897,49046,news,newsscienceandtechnology,10,0.9783148827932694
19898,52068,news,newsus,5,0.7274062360576019
19899,97174,news,newscrime,6,1.0
19900,51627,news,newspolitics,1,0.7447838305709555
19901,122245,news,newscrime,5,0.825502142213079
19902,3166,news,newscrime,6,1.0
19903,105453,news,newsscienceandtechnology,4,1.0
19904,17634,news,newscrime,6,1.0
19905,61753,news,newsscienceandtechnology,0,1.0
19906,29601,news,newscrime,6,1.0
19907,124056,news,newscrime,2,1.0
19908,82302,news,newsus,-1,0.0
19909,76693,news,newsus,-1,0.0
19910,117406,news,newsus,5,0.9369958689530768
19911,65933,news,newsus,-1,0.0
19912,73569,news,newsus,5,0.7274062360576019
19913,30057,news,newsus,6,1.0
19914,26307,news,newspolitics,8,1.0
19915,67177,news,newspolitics,3,0.5953283724546674
19916,35203,news,newscrime,5,0.5242281895444545
19917,32869,news,newsus,6,1.0
19918,58955,news,newsus,-1,0.0
19919,25352,news,newspolitics,8,0.8707250103514178
19920,8904,news,newsus,2,0.7640024234023879
19921,112944,news,newsus,4,1.0
19922,37924,news,newsus,6,1.0
19923,27097,news,newscrime,-1,0.0
19924,41852,news,newsscienceandtechnology,4,1.0
19925,53077,news,newsus,10,1.0
19926,58292,news,newspolitics,1,1.0
19927,122525,news,newsscienceandtechnology,-1,0.0
19928,73298,news,newsoffbeat,11,0.9123882262612084
19929,32359,news,newscrime,6,1.0
19930,110428,news,newsus,5,0.8264599345568714
19931,8813,news,newsus,7,1.0
19932,118515,news,newspolitics,10,0.8136529782043272
19933,3129,news,newsus,-1,0.0
19934,10183,news,newsus,10,0.8136529782043272
19935,23152,news,newsus,6,1.0
19936,46935,news,newsscienceandtechnology,10,0.8060086756243223
19937,42573,news,newscrime,6,1.0
19938,120706,news,newsus,-1,0.0
19939,97356,news,newsus,-1,0.0
19940,40493,news,newsus,-1,0.0
19941,95066,news,newscrime,6,1.0
19942,115184,news,newspolitics,8,0.9705768932298516
19943,128673,news,newsus,7,1.0
19944,35802,news,newscrime,6,1.0
19945,16627,news,newsus,6,0.8647372517146309
19946,119703,news,newsus,4,1.0
19947,104036,news,elections-2020-us,8,1.0
19948,21499,news,newsus,4,1.0
19949,3801,news,newsus,4,1.0
19950,58105,news,newsus,-1,0.0
19951,62535,news,newsus,6,0.879197887001904
19952,30004,news,newsus,10,0.9679881027316256
19953,87162,news,newsus,6,1.0
19954,105422,news,newscrime,6,1.0
19955,99261,news,newscrime,6,1.0
19956,114909,news,newsworld,3,0.6336262638828514
19957,46996,news,newsus,-1,0.0
19958,65565,news,newsus,-1,0.0
19959,55593,news,newsus,10,0.9783148827932694
19960,101986,news,newsus,7,0.9353705930056252
19961,69550,news,newscrime,6,1.0
19962,44803,news,newsus,-1,0.0
19963,127942,news,newsus,6,0.8331682852395678
19964,108596,news,newspolitics,8,0.8423264862269539
19965,15289,news,newsus,5,0.7274062360576019
19966,85557,news,newsscienceandtechnology,4,1.0
19967,85323,news,newscrime,6,1.0
19968,122351,news,newsus,-1,0.0
19969,88422,news,newsworld,-1,0.0
19970,98073,news,newsscienceandtechnology,0,1.0
19971,44359,news,newspolitics,10,0.9783148827932694
19972,45219,news,newsus,10,0.8363501411329372
19973,85811,news,newspolitics,8,0.9877188727980796
19974,126028,news,newsworld,6,1.0
19975,68017,news,newspolitics,8,0.9037930074177164
19976,2589,news,newscrime,-1,0.0
19977,9508,news,newsus,5,0.7606807991908104
19978,86839,news,newsus,10,1.0
19979,42052,news,newsus,-1,0.0
19980,64612,news,newsus,6,1.0
19981,62739,news,newsus,-1,0.0
19982,10422,news,newsus,6,0.8727534554109547
19983,31804,news,newsus,8,0.860680478369439
19984,127134,news,elections-2020-us,8,0.9461313233348696
19985,116336,news,newspolitics,8,1.0
19986,72527,news,newsus,-1,0.0
19987,81185,news,newsus,3,0.9335127174953958
19988,47064,news,newsus,5,0.8356630052003473
19989,101772,news,newsoffbeat,6,1.0
19990,101931,news,newscrime,6,1.0
19991,18547,news,newsus,6,1.0
19992,97671,news,newsus,-1,0.0
19993,127657,news,newsus,3,0.6597094383440433
19994,117736,news,newsscienceandtechnology,3,0.6896653634704101
